date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,top5_net,top10_net
2021-09-09,3390.840087890625,17304.330078125,92.4800033569336,27.670700073242188,1.2990000247955322,18.799999237060547,15248.25,30.52228546142578,31.55378,0.0,134.04,8923938.0,516931.0,999998.0,-94.0
2021-09-10,3416.659912109375,17474.5703125,92.58000183105469,27.629600524902344,1.340999960899353,20.950000762939453,15115.490234375,30.881240844726562,1964.52445,-9.43,-173.40031,8931690.0,534067.0,999998.0,-58.0
2021-09-13,3449.679931640625,17446.310546875,92.62000274658203,27.65049934387207,1.3240000009536743,19.3700008392334,15105.580078125,30.7724666595459,1764.83635,0.0,249.44,8951245.0,520107.0,999998.0,-84.0
2021-09-14,3449.389892578125,17434.900390625,92.6500015258789,27.639400482177734,1.2769999504089355,19.459999084472656,15037.759765625,30.805097579956055,482.43972,7.48,264.03639,8987122.0,526773.0,999998.0,-84.0
2021-09-15,3465.760009765625,17354.0,92.48999786376953,27.63559913635254,1.3040000200271606,18.18000030517578,15161.5302734375,30.620182037353516,891.90104,0.0,433.82,8992453.0,548511.0,999998.0,18.0
2021-09-16,3473.60009765625,17278.69921875,92.86000061035156,27.612699508666992,1.3309999704360962,18.690000534057617,15181.919921875,30.47877311706543,58.43753,0.0,263.43,8996177.0,567154.0,999998.0,11.0
2021-09-17,3421.159912109375,17276.7890625,93.19999694824219,27.69300079345703,1.3700000047683716,20.809999465942383,15043.9697265625,30.5657958984375,-1609.79495,0.0,592.01877,8989963.0,575279.0,999998.0,11.0
2021-09-20,3338.22998046875,,93.23999786376953,27.781999588012695,1.309000015258789,25.709999084472656,14713.900390625,,,,,,,,
2021-09-21,3345.030029296875,,93.19999694824219,27.766000747680664,1.3240000009536743,24.360000610351562,14746.400390625,,,,,,,,
2021-09-22,3412.02001953125,16925.8203125,93.45999908447266,27.718599319458008,1.3359999656677246,20.8700008392334,14896.849609375,29.847877502441406,-5654.59204,0.0,1189.05877,9002211.0,578645.0,999998.0,12.0
2021-09-23,3457.449951171875,17078.220703125,93.0999984741211,27.703899383544922,1.409999966621399,18.6299991607666,15052.240234375,30.02191925048828,-58.09125,0.0,560.09002,8927629.0,534379.0,999998.0,11.0
2021-09-24,3453.919921875,17260.189453125,93.33000183105469,27.684999465942383,1.4600000381469727,17.75,15047.7001953125,30.38087272644043,1206.73629,0.0,649.83,8943384.0,559931.0,999998.0,15.0
2021-09-27,3445.43994140625,17313.76953125,93.37999725341797,27.726999282836914,1.4839999675750732,18.760000228881836,14969.9697265625,30.457015991210938,2011.77791,0.0,1797.26746,8969848.0,567183.0,999998.0,22.0
