date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,top5_net,top10_net,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,TXF_net,MXF_net,opt_call_net,opt_put_net,opt_net,MA5,MA20,MA60,RSI14,MACD,MACD_signal,MACD_hist,margin_chg5,target_5d_return,target_signal,target_4w_return
2004-04-07,506.9747009277344,6646.70947265625,88.2699966430664,31.643999099731445,4.166999816894531,15.760000228881836,2050.239990234375,,,,,,,,,,,,,,6606.7775390625,,,,110.52130731063244,68.31510167367236,42.20620563696008,,,0,
2004-04-08,511.532470703125,6672.8291015625,89.0199966430664,31.667999267578125,4.197000026702881,16.260000228881836,2052.8798828125,,,,,,,,,,,,,,6636.6513671875,,,,117.24848628690143,78.10177859631818,39.14670769058324,,,0,
2004-04-09,511.532470703125,6620.3291015625,89.0199966430664,31.667999267578125,4.197000026702881,16.260000228881836,2052.8798828125,,,,,,,,,,,,,,6651.615234375,,,,116.99486883199188,85.88039664345293,31.114472188538954,,,0,
2004-04-12,514.9907836914062,6777.74853515625,88.94999694824219,31.667999267578125,4.230000019073486,15.279999732971191,2065.47998046875,,,,,,,,,,,,,,6670.62509765625,,,,128.02056645363427,94.3084306054892,33.71213584814507,,,0,
2004-04-13,506.0051574707031,6794.298828125,89.83000183105469,31.53199958801269,4.340000152587891,17.260000228881836,2030.0799560546875,,,,,,,,,,,,,,6702.3830078125,,,80.82547370297958,136.52026099284285,102.75079668295994,33.769464309882906,,,0,
2004-04-14,502.8766784667969,6880.1484375,90.23999786376952,31.65699958801269,4.381999969482422,15.619999885559082,2024.8499755859373,,,,,,,,,,,,,,6749.07080078125,,,87.250967969025,148.47218126865755,111.89507360009947,36.577107668558085,,,0,
2004-04-15,488.5236206054688,6736.7587890625,90.05999755859375,31.739999771118164,4.40500020980835,15.739999771118164,2002.1700439453125,,,,,,,,,,,,,,6761.85673828125,,,77.70578153836095,144.70574022741675,118.45720692556293,26.248533301853826,,,0,
2004-04-16,479.9078063964844,6818.1689453125,89.94000244140625,31.90999984741211,4.352000236511231,14.9399995803833,1995.739990234375,,,,,,,,,,,,,,6801.42470703125,,,70.72205219166901,146.60001409564757,124.08576835957986,22.514245736067707,,,0,
2004-04-19,486.7944641113281,6779.14892578125,89.80000305175781,31.663000106811523,4.372000217437744,15.420000076293944,2020.4300537109373,,,,,,,,,,,,,,6801.70478515625,,,66.75973909036041,143.30076825663218,127.92876833899034,15.371999917641844,,,0,
2004-04-20,469.4728393554688,6799.93896484375,90.48999786376952,31.684999465942383,4.414999961853027,16.670000076293945,1978.6300048828125,,,,,,,,,,,,,,6802.8328125,6595.350073242187,,66.49562855346758,140.7412965044805,130.49127397208838,10.250022532392109,,,0,
2004-04-21,478.5284729003906,6810.21875,91.12000274658205,31.732999801635746,4.422999858856201,15.600000381469728,1995.6300048828125,,,,,,,,,,,,,,6788.846875,6625.1844482421875,,66.84917389752587,137.9521627908498,131.98345173584067,5.968711055009123,,,0,
2004-04-22,480.2476501464844,6732.05859375,90.81999969482422,31.816999435424805,4.370999813079834,14.609999656677246,2032.9100341796875,,,,,,,,,,,,,,6787.9068359375,6653.952319335937,,60.283063354427796,127.95984143070109,131.17872967481276,-3.2188882441116675,,,0,
2004-04-23,487.7440185546875,6748.06884765625,91.08000183105467,31.847999572753903,4.452000141143799,14.010000228881836,2049.77001953125,,,,,,,,,,,,,,6773.88681640625,6684.726147460938,,54.1589598266792,119.95003906492093,128.93299155283438,-8.982952487913451,,,0,
2004-04-26,474.5203857421875,6710.6689453125,90.62000274658205,31.79199981689453,4.433000087738037,14.770000457763672,2036.77001953125,,,,,,,,,,,,,,6760.1908203125,6696.555590820312,,54.84214360807599,109.32413287553481,125.01121981737447,-15.687086941839652,,,0,
2004-04-27,468.1034851074219,6646.76904296875,90.41000366210938,31.81599998474121,4.40399980545044,15.06999969482422,2032.530029296875,,,,,,,,,,,,,,6729.5568359375,6704.16005859375,,50.00359377393395,94.65570552736426,118.94011695937243,-24.28441143200817,,,0,
2004-04-28,462.0863952636719,6574.7197265625,91.16999816894533,31.79400062561035,4.4670000076293945,16.290000915527344,1989.5400390625,,,,,,,,,,,,,,6682.45703125,6706.788061523437,,44.392010020966325,76.33712660362744,110.41951888822345,-34.08239228459601,,,0,
2004-04-29,450.26214599609375,6402.18017578125,90.56999969482422,32.02299880981445,4.539999961853027,16.600000381469727,1958.780029296875,,,,,,,,,,,,,,6616.48134765625,6700.724072265625,,39.03518653502088,47.351186055716425,97.80585232172206,-50.45466626600563,,,0,
2004-04-30,443.2655334472656,6117.7822265625,90.4800033569336,32.02000045776367,4.500999927520752,17.190000534057617,1920.1500244140625,,,,,,,,,,,,,,6490.4240234375,6679.3376953125,,20.583092511024716,1.4147730271588443,78.52763646280943,-77.11286343565058,,,0,
2004-05-03,440.6567687988281,6029.7421875,90.76000213623048,32.060001373291016,4.500999927520752,16.6200008392334,1938.719970703125,,,,,,,,,,,,,,6354.238671875,6646.68984375,,17.96289961158024,-41.61455394922814,54.499198380401914,-96.11375232963005,,,0,
2004-05-04,448.0931701660156,6188.12109375,89.80999755859375,32.01300048828125,4.543000221252441,16.549999237060547,1950.47998046875,,,,,,,,,,,,,,6262.50908203125,6624.3204345703125,,22.663685516424096,-62.21853493985327,31.155651716350874,-93.37418665620415,,,0,
2004-05-05,452.0312805175781,5854.203125,89.30999755859375,31.996999740600582,4.571000099182129,15.770000457763672,1957.260009765625,,,,,,,,,,,,,,6118.40576171875,6584.6951171875,,19.698574010306828,-104.28954279644222,4.066612813792254,-108.35615561023448,,,0,
2004-05-06,452.26116943359375,5909.76318359375,89.87999725341797,32.01100158691406,4.602000236511231,17.049999237060547,1937.739990234375,,,,,,,,,,,,,,6019.92236328125,6546.541821289063,,18.24741624052031,-131.63053239402325,-23.072816227770847,-108.5577161662524,,,0,
2004-05-07,456.7889709472656,6040.23193359375,91.12999725341795,32.06399917602539,4.765999794006348,18.1299991607666,1917.9599609375,,,,,,,,,,,,,,6004.4123046875,6517.536962890625,,25.723746773972067,-141.14370906000295,-46.68699479421727,-94.45671426578568,,,0,
2004-05-10,458.6780700683594,5825.02294921875,91.55999755859376,32.29499816894531,4.781000137329102,19.770000457763672,1896.0699462890625,,,,,,,,,,,,,,5963.46845703125,6469.90068359375,,21.598512207376046,-164.15624555403247,-70.18084494618031,-93.97540060785215,,,0,
2004-05-11,469.922607421875,5886.3330078125,91.66000366210938,32.4119987487793,4.76800012588501,18.56999969482422,1931.3499755859373,,,,,,,,,,,,,,5903.11083984375,6424.502392578125,,23.86227882401957,-175.42445328342637,-91.22956661362953,-84.19488666979684,,,0,
2004-05-12,461.6766052246094,5958.7626953125,91.29000091552734,32.222999572753906,4.796999931335449,18.13999938964844,1925.5899658203125,,,,,,,,,,,,,,5924.02275390625,6378.43310546875,,28.05146100926332,-176.4758152847071,-108.27881634784505,-68.19699893686204,,,0,
2004-05-13,459.3477478027344,5918.0625,91.95999908447266,32.3380012512207,4.85099983215332,18.86000061035156,1926.030029296875,,,,,,,,,,,,,,5925.6826171875,6337.498291015625,,26.767459055939227,-178.53515077747943,-122.33008323377193,-56.2050675437075,,,0,
